IDEVALUACIO,IDALUMNE,TOTAL,EDAD,SEXO,TIPUS_ESCOLA,PROFE,GRAMMAR,LISTENING,READING,SPEAKING,WRITING,TOTAL_Predicho,Residuo,Residuo_Absoluto
86,1308,52.2,18,F,FINALITZAT,MARY,3.9,10.0,14.7,13.0,13.0,61.46868345943508,-9.268683459435074,9.268683459435074
86,1308,53.2,18,F,FINALITZAT,MARY,3.9,10.0,14.7,13.0,13.0,61.46868345943508,-8.268683459435074,8.268683459435074
86,1308,53.3,18,F,FINALITZAT,MARY,3.9,10.0,14.7,13.0,13.0,61.46868345943508,-8.16868345943508,8.16868345943508
86,1308,54.4,18,F,FINALITZAT,MARY,3.9,10.0,14.7,13.0,13.0,61.46868345943508,-7.0686834594350785,7.0686834594350785
86,1308,54.6,18,F,FINALITZAT,MARY,3.9,10.0,14.7,13.0,13.0,61.46868345943508,-6.868683459435076,6.868683459435076
86,1308,55.0,18,F,FINALITZAT,MARY,3.9,10.0,14.7,13.0,13.0,61.46868345943508,-6.468683459435077,6.468683459435077
86,1308,56.2,18,F,FINALITZAT,MARY,3.9,10.0,14.7,13.0,13.0,61.46868345943508,-5.268683459435074,5.268683459435074
86,1308,56.5,18,F,FINALITZAT,MARY,3.9,10.0,14.7,13.0,13.0,61.46868345943508,-4.968683459435077,4.968683459435077
86,1308,62.5,18,F,FINALITZAT,MARY,3.9,10.0,14.7,13.0,13.0,61.46868345943508,1.031316540564923,1.031316540564923
86,1308,64.8,18,F,FINALITZAT,MARY,3.9,10.0,14.7,13.0,13.0,61.46868345943508,3.33131654056492,3.33131654056492
86,1308,65.9,18,F,FINALITZAT,MARY,3.9,10.0,14.7,13.0,13.0,61.46868345943508,4.431316540564929,4.431316540564929
86,1308,66.0,18,F,FINALITZAT,MARY,3.9,10.0,14.7,13.0,13.0,61.46868345943508,4.531316540564923,4.531316540564923
86,1308,67.1,18,F,FINALITZAT,MARY,3.9,10.0,14.7,13.0,13.0,61.46868345943508,5.631316540564917,5.631316540564917
86,1308,69.4,18,F,FINALITZAT,MARY,3.9,10.0,14.7,13.0,13.0,61.46868345943508,7.931316540564929,7.931316540564929
86,1308,69.8,18,F,FINALITZAT,MARY,3.9,10.0,14.7,13.0,13.0,61.46868345943508,8.33131654056492,8.33131654056492
86,1308,70.4,18,F,FINALITZAT,MARY,3.9,10.0,14.7,13.0,13.0,61.46868345943508,8.931316540564929,8.931316540564929
86,1308,70.6,18,F,FINALITZAT,MARY,3.9,10.0,14.7,13.0,13.0,61.46868345943508,9.131316540564917,9.131316540564917
86,1308,71.2,18,F,FINALITZAT,MARY,3.9,10.0,14.7,13.0,13.0,61.46868345943508,9.731316540564926,9.731316540564926
86,1308,71.4,18,F,FINALITZAT,MARY,3.9,10.0,14.7,13.0,13.0,61.46868345943508,9.931316540564929,9.931316540564929
86,1308,72.3,18,F,FINALITZAT,MARY,3.9,10.0,14.7,13.0,13.0,61.46868345943508,10.83131654056492,10.83131654056492
86,1308,72.6,18,F,FINALITZAT,MARY,3.9,10.0,14.7,13.0,13.0,61.46868345943508,11.131316540564917,11.131316540564917
86,1308,72.8,18,F,FINALITZAT,MARY,3.9,10.0,14.7,13.0,13.0,61.46868345943508,11.33131654056492,11.33131654056492
86,1308,76.5,18,F,FINALITZAT,MARY,3.9,10.0,14.7,13.0,13.0,61.46868345943508,15.031316540564923,15.031316540564923
86,1308,77.4,18,F,FINALITZAT,MARY,3.9,10.0,14.7,13.0,13.0,61.46868345943508,15.931316540564929,15.931316540564929
86,1308,77.6,18,F,FINALITZAT,MARY,3.9,10.0,14.7,13.0,13.0,61.46868345943508,16.131316540564917,16.131316540564917
86,1308,80.1,18,F,FINALITZAT,MARY,3.9,10.0,14.7,13.0,13.0,61.46868345943508,18.631316540564917,18.631316540564917
86,1329,47.2,27,M,NO PUBLICA,SWEET,13.6,10.0,13.3,13.5,13.5,67.4725558549887,-20.272555854988696,20.272555854988696
86,1329,51.1,27,M,NO PUBLICA,SWEET,13.6,10.0,13.3,13.5,13.5,67.4725558549887,-16.372555854988697,16.372555854988697
86,1329,55.5,27,M,NO PUBLICA,SWEET,13.6,10.0,13.3,13.5,13.5,67.4725558549887,-11.972555854988698,11.972555854988698
86,1329,58.1,27,M,NO PUBLICA,SWEET,13.6,10.0,13.3,13.5,13.5,67.4725558549887,-9.372555854988697,9.372555854988697
86,1329,59.5,27,M,NO PUBLICA,SWEET,13.6,10.0,13.3,13.5,13.5,67.4725558549887,-7.972555854988698,7.972555854988698
86,1329,60.3,27,M,NO PUBLICA,SWEET,13.6,10.0,13.3,13.5,13.5,67.4725558549887,-7.172555854988701,7.172555854988701
86,1329,63.9,27,M,NO PUBLICA,SWEET,13.6,10.0,13.3,13.5,13.5,67.4725558549887,-3.5725558549886998,3.5725558549886998
86,1329,65.0,27,M,NO PUBLICA,SWEET,13.6,10.0,13.3,13.5,13.5,67.4725558549887,-2.4725558549886983,2.4725558549886983
86,1329,66.0,27,M,NO PUBLICA,SWEET,13.6,10.0,13.3,13.5,13.5,67.4725558549887,-1.4725558549886983,1.4725558549886983
86,1329,68.5,27,M,NO PUBLICA,SWEET,13.6,10.0,13.3,13.5,13.5,67.4725558549887,1.0274441450113017,1.0274441450113017
86,1329,69.7,27,M,NO PUBLICA,SWEET,13.6,10.0,13.3,13.5,13.5,67.4725558549887,2.2274441450113045,2.2274441450113045
86,1329,70.1,27,M,NO PUBLICA,SWEET,13.6,10.0,13.3,13.5,13.5,67.4725558549887,2.627444145011296,2.627444145011296
86,1329,72.1,27,M,NO PUBLICA,SWEET,13.6,10.0,13.3,13.5,13.5,67.4725558549887,4.627444145011296,4.627444145011296
86,1329,77.8,27,M,NO PUBLICA,SWEET,13.6,10.0,13.3,13.5,13.5,67.4725558549887,10.327444145011299,10.327444145011299
86,1329,78.8,27,M,NO PUBLICA,SWEET,13.6,10.0,13.3,13.5,13.5,67.4725558549887,11.327444145011299,11.327444145011299
86,1329,83.4,27,M,NO PUBLICA,SWEET,13.6,10.0,13.3,13.5,13.5,67.4725558549887,15.927444145011307,15.927444145011307
86,1407,48.7,18,F,PUBLICA,MARY,8.0,11.3,11.5,12.7,10.0,62.73312013028761,-14.033120130287607,14.033120130287607
86,1407,48.7,18,F,PUBLICA,SWEET,6.8,11.2,13.3,13.0,13.5,63.04955225484058,-14.349552254840575,14.349552254840575
86,1407,50.5,18,F,PUBLICA,MARY,8.0,11.3,11.5,12.7,10.0,62.73312013028761,-12.23312013028761,12.23312013028761
86,1407,50.5,18,F,PUBLICA,SWEET,6.8,11.2,13.3,13.0,13.5,63.04955225484058,-12.549552254840577,12.549552254840577
86,1407,52.0,18,F,PUBLICA,MARY,8.0,11.3,11.5,12.7,10.0,62.73312013028761,-10.73312013028761,10.73312013028761
86,1407,52.0,18,F,PUBLICA,SWEET,6.8,11.2,13.3,13.0,13.5,63.04955225484058,-11.049552254840577,11.049552254840577
86,1407,52.1,18,F,PUBLICA,MARY,8.0,11.3,11.5,12.7,10.0,62.73312013028761,-10.633120130287608,10.633120130287608
86,1407,52.1,18,F,PUBLICA,SWEET,6.8,11.2,13.3,13.0,13.5,63.04955225484058,-10.949552254840576,10.949552254840576
86,1407,53.5,18,F,PUBLICA,MARY,8.0,11.3,11.5,12.7,10.0,62.73312013028761,-9.23312013028761,9.23312013028761
86,1407,53.5,18,F,PUBLICA,SWEET,6.8,11.2,13.3,13.0,13.5,63.04955225484058,-9.549552254840577,9.549552254840577
86,1407,55.2,18,F,PUBLICA,MARY,8.0,11.3,11.5,12.7,10.0,62.73312013028761,-7.533120130287607,7.533120130287607
86,1407,55.2,18,F,PUBLICA,SWEET,6.8,11.2,13.3,13.0,13.5,63.04955225484058,-7.8495522548405745,7.8495522548405745
86,1407,56.8,18,F,PUBLICA,MARY,8.0,11.3,11.5,12.7,10.0,62.73312013028761,-5.933120130287612,5.933120130287612
86,1407,56.8,18,F,PUBLICA,SWEET,6.8,11.2,13.3,13.0,13.5,63.04955225484058,-6.24955225484058,6.24955225484058
86,1407,57.1,18,F,PUBLICA,MARY,8.0,11.3,11.5,12.7,10.0,62.73312013028761,-5.633120130287608,5.633120130287608
86,1407,57.1,18,F,PUBLICA,SWEET,6.8,11.2,13.3,13.0,13.5,63.04955225484058,-5.949552254840576,5.949552254840576
86,1407,57.8,18,F,PUBLICA,MARY,8.0,11.3,11.5,12.7,10.0,62.73312013028761,-4.933120130287612,4.933120130287612
86,1407,57.8,18,F,PUBLICA,SWEET,6.8,11.2,13.3,13.0,13.5,63.04955225484058,-5.24955225484058,5.24955225484058
86,1407,58.8,18,F,PUBLICA,MARY,8.0,11.3,11.5,12.7,10.0,62.73312013028761,-3.9331201302876124,3.9331201302876124
86,1407,58.8,18,F,PUBLICA,SWEET,6.8,11.2,13.3,13.0,13.5,63.04955225484058,-4.24955225484058,4.24955225484058
86,1407,60.0,18,F,PUBLICA,MARY,8.0,11.3,11.5,12.7,10.0,62.73312013028761,-2.7331201302876096,2.7331201302876096
86,1407,60.0,18,F,PUBLICA,SWEET,6.8,11.2,13.3,13.0,13.5,63.04955225484058,-3.0495522548405773,3.0495522548405773
86,1407,60.7,18,F,PUBLICA,MARY,8.0,11.3,11.5,12.7,10.0,62.73312013028761,-2.0331201302876067,2.0331201302876067
86,1407,60.7,18,F,PUBLICA,SWEET,6.8,11.2,13.3,13.0,13.5,63.04955225484058,-2.3495522548405745,2.3495522548405745
86,1407,62.3,18,F,PUBLICA,MARY,8.0,11.3,11.5,12.7,10.0,62.73312013028761,-0.4331201302876124,0.4331201302876124
86,1407,62.3,18,F,PUBLICA,SWEET,6.8,11.2,13.3,13.0,13.5,63.04955225484058,-0.7495522548405802,0.7495522548405802
86,1407,67.9,18,F,PUBLICA,MARY,8.0,11.3,11.5,12.7,10.0,62.73312013028761,5.166879869712396,5.166879869712396
86,1407,67.9,18,F,PUBLICA,SWEET,6.8,11.2,13.3,13.0,13.5,63.04955225484058,4.850447745159428,4.850447745159428
86,1407,69.1,18,F,PUBLICA,MARY,8.0,11.3,11.5,12.7,10.0,62.73312013028761,6.366879869712385,6.366879869712385
86,1407,69.1,18,F,PUBLICA,SWEET,6.8,11.2,13.3,13.0,13.5,63.04955225484058,6.050447745159417,6.050447745159417
86,1407,70.5,18,F,PUBLICA,MARY,8.0,11.3,11.5,12.7,10.0,62.73312013028761,7.76687986971239,7.76687986971239
86,1407,70.5,18,F,PUBLICA,SWEET,6.8,11.2,13.3,13.0,13.5,63.04955225484058,7.450447745159423,7.450447745159423
86,1407,72.2,18,F,PUBLICA,MARY,8.0,11.3,11.5,12.7,10.0,62.73312013028761,9.466879869712393,9.466879869712393
86,1407,72.2,18,F,PUBLICA,SWEET,6.8,11.2,13.3,13.0,13.5,63.04955225484058,9.150447745159425,9.150447745159425
86,1407,73.3,18,F,PUBLICA,MARY,8.0,11.3,11.5,12.7,10.0,62.73312013028761,10.566879869712388,10.566879869712388
86,1407,73.3,18,F,PUBLICA,SWEET,6.8,11.2,13.3,13.0,13.5,63.04955225484058,10.25044774515942,10.25044774515942
86,1407,76.9,18,F,PUBLICA,MARY,8.0,11.3,11.5,12.7,10.0,62.73312013028761,14.166879869712396,14.166879869712396
86,1407,76.9,18,F,PUBLICA,SWEET,6.8,11.2,13.3,13.0,13.5,63.04955225484058,13.850447745159428,13.850447745159428
86,1407,78.0,18,F,PUBLICA,MARY,8.0,11.3,11.5,12.7,10.0,62.73312013028761,15.26687986971239,15.26687986971239
86,1407,78.0,18,F,PUBLICA,SWEET,6.8,11.2,13.3,13.0,13.5,63.04955225484058,14.950447745159423,14.950447745159423
86,1407,81.8,18,F,PUBLICA,MARY,8.0,11.3,11.5,12.7,10.0,62.73312013028761,19.066879869712388,19.066879869712388
86,1407,81.8,18,F,PUBLICA,SWEET,6.8,11.2,13.3,13.0,13.5,63.04955225484058,18.75044774515942,18.75044774515942
86,1407,84.9,18,F,PUBLICA,MARY,8.0,11.3,11.5,12.7,10.0,62.73312013028761,22.166879869712396,22.166879869712396
86,1407,84.9,18,F,PUBLICA,SWEET,6.8,11.2,13.3,13.0,13.5,63.04955225484058,21.85044774515943,21.85044774515943
86,1407,85.0,18,F,PUBLICA,MARY,8.0,11.3,11.5,12.7,10.0,62.73312013028761,22.26687986971239,22.26687986971239
86,1407,85.0,18,F,PUBLICA,SWEET,6.8,11.2,13.3,13.0,13.5,63.04955225484058,21.950447745159423,21.950447745159423
86,1445,44.0,13,M,NO PUBLICA,LAURI,13.0,13.3,15.6,14.5,14.0,70.29953824854246,-26.29953824854246,26.29953824854246
86,1445,46.5,13,M,NO PUBLICA,LAURI,13.0,13.3,15.6,14.5,14.0,70.29953824854246,-23.79953824854246,23.79953824854246
86,1445,53.8,13,M,NO PUBLICA,LAURI,13.0,13.3,15.6,14.5,14.0,70.29953824854246,-16.499538248542464,16.499538248542464
86,1445,58.3,13,M,NO PUBLICA,LAURI,13.0,13.3,15.6,14.5,14.0,70.29953824854246,-11.999538248542464,11.999538248542464
86,1445,61.8,13,M,NO PUBLICA,LAURI,13.0,13.3,15.6,14.5,14.0,70.29953824854246,-8.499538248542464,8.499538248542464
86,1445,64.5,13,M,NO PUBLICA,LAURI,13.0,13.3,15.6,14.5,14.0,70.29953824854246,-5.799538248542461,5.799538248542461
86,1445,65.0,13,M,NO PUBLICA,LAURI,13.0,13.3,15.6,14.5,14.0,70.29953824854246,-5.299538248542461,5.299538248542461
86,1445,66.0,13,M,NO PUBLICA,LAURI,13.0,13.3,15.6,14.5,14.0,70.29953824854246,-4.299538248542461,4.299538248542461
86,1445,66.1,13,M,NO PUBLICA,LAURI,13.0,13.3,15.6,14.5,14.0,70.29953824854246,-4.199538248542467,4.199538248542467
86,1445,67.0,13,M,NO PUBLICA,LAURI,13.0,13.3,15.6,14.5,14.0,70.29953824854246,-3.2995382485424614,3.2995382485424614
86,1445,67.3,13,M,NO PUBLICA,LAURI,13.0,13.3,15.6,14.5,14.0,70.29953824854246,-2.999538248542464,2.999538248542464
86,1445,67.6,13,M,NO PUBLICA,LAURI,13.0,13.3,15.6,14.5,14.0,70.29953824854246,-2.699538248542467,2.699538248542467
86,1445,70.2,13,M,NO PUBLICA,LAURI,13.0,13.3,15.6,14.5,14.0,70.29953824854246,-0.09953824854245852,0.09953824854245852
86,1445,70.4,13,M,NO PUBLICA,LAURI,13.0,13.3,15.6,14.5,14.0,70.29953824854246,0.10046175145754432,0.10046175145754432
86,1445,76.6,13,M,NO PUBLICA,LAURI,13.0,13.3,15.6,14.5,14.0,70.29953824854246,6.300461751457533,6.300461751457533
86,1445,83.6,13,M,NO PUBLICA,LAURI,13.0,13.3,15.6,14.5,14.0,70.29953824854246,13.300461751457533,13.300461751457533
86,1445,85.8,13,M,NO PUBLICA,LAURI,13.0,13.3,15.6,14.5,14.0,70.29953824854246,15.500461751457536,15.500461751457536
86,1445,87.6,13,M,NO PUBLICA,LAURI,13.0,13.3,15.6,14.5,14.0,70.29953824854246,17.300461751457533,17.300461751457533
86,1445,92.8,13,M,NO PUBLICA,LAURI,13.0,13.3,15.6,14.5,14.0,70.29953824854246,22.500461751457536,22.500461751457536
86,1445,94.6,13,M,NO PUBLICA,LAURI,13.0,13.3,15.6,14.5,14.0,70.29953824854246,24.300461751457533,24.300461751457533
86,1445,95.0,13,M,NO PUBLICA,LAURI,13.0,13.3,15.6,14.5,14.0,70.29953824854246,24.70046175145754,24.70046175145754
86,1674,58.4,16,F,PUBLICA,AGNESR,8.3,11.2,14.7,13.0,14.0,64.31211585501946,-5.912115855019458,5.912115855019458
86,1674,58.4,16,F,PUBLICA,MARY,10.7,15.3,15.4,13.0,14.0,66.95153815592722,-8.551538155927226,8.551538155927226
86,1674,59.6,16,F,PUBLICA,AGNESR,8.3,11.2,14.7,13.0,14.0,64.31211585501946,-4.712115855019455,4.712115855019455
86,1674,59.6,16,F,PUBLICA,MARY,10.7,15.3,15.4,13.0,14.0,66.95153815592722,-7.351538155927223,7.351538155927223
86,1674,60.4,16,F,PUBLICA,AGNESR,8.3,11.2,14.7,13.0,14.0,64.31211585501946,-3.912115855019458,3.912115855019458
86,1674,60.4,16,F,PUBLICA,MARY,10.7,15.3,15.4,13.0,14.0,66.95153815592722,-6.551538155927226,6.551538155927226
86,1674,61.2,16,F,PUBLICA,AGNESR,8.3,11.2,14.7,13.0,14.0,64.31211585501946,-3.1121158550194536,3.1121158550194536
86,1674,61.2,16,F,PUBLICA,MARY,10.7,15.3,15.4,13.0,14.0,66.95153815592722,-5.751538155927221,5.751538155927221
86,1674,62.6,16,F,PUBLICA,AGNESR,8.3,11.2,14.7,13.0,14.0,64.31211585501946,-1.712115855019455,1.712115855019455
86,1674,62.6,16,F,PUBLICA,MARY,10.7,15.3,15.4,13.0,14.0,66.95153815592722,-4.351538155927223,4.351538155927223
86,1674,64.6,16,F,PUBLICA,AGNESR,8.3,11.2,14.7,13.0,14.0,64.31211585501946,0.2878841449805378,0.2878841449805378
86,1674,64.6,16,F,PUBLICA,MARY,10.7,15.3,15.4,13.0,14.0,66.95153815592722,-2.35153815592723,2.35153815592723
86,1674,64.8,16,F,PUBLICA,AGNESR,8.3,11.2,14.7,13.0,14.0,64.31211585501946,0.48788414498054067,0.48788414498054067
86,1674,64.8,16,F,PUBLICA,MARY,10.7,15.3,15.4,13.0,14.0,66.95153815592722,-2.151538155927227,2.151538155927227
86,1674,65.0,16,F,PUBLICA,AGNESR,8.3,11.2,14.7,13.0,14.0,64.31211585501946,0.6878841449805435,0.6878841449805435
86,1674,65.0,16,F,PUBLICA,MARY,10.7,15.3,15.4,13.0,14.0,66.95153815592722,-1.9515381559272242,1.9515381559272242
86,1674,65.3,16,F,PUBLICA,AGNESR,8.3,11.2,14.7,13.0,14.0,64.31211585501946,0.9878841449805407,0.9878841449805407
86,1674,65.3,16,F,PUBLICA,MARY,10.7,15.3,15.4,13.0,14.0,66.95153815592722,-1.651538155927227,1.651538155927227
86,1674,65.8,16,F,PUBLICA,AGNESR,8.3,11.2,14.7,13.0,14.0,64.31211585501946,1.4878841449805407,1.4878841449805407
86,1674,65.8,16,F,PUBLICA,MARY,10.7,15.3,15.4,13.0,14.0,66.95153815592722,-1.151538155927227,1.151538155927227
86,1674,66.3,16,F,PUBLICA,AGNESR,8.3,11.2,14.7,13.0,14.0,64.31211585501946,1.9878841449805407,1.9878841449805407
86,1674,66.3,16,F,PUBLICA,MARY,10.7,15.3,15.4,13.0,14.0,66.95153815592722,-0.6515381559272271,0.6515381559272271
86,1674,66.7,16,F,PUBLICA,AGNESR,8.3,11.2,14.7,13.0,14.0,64.31211585501946,2.3878841449805464,2.3878841449805464
86,1674,66.7,16,F,PUBLICA,MARY,10.7,15.3,15.4,13.0,14.0,66.95153815592722,-0.2515381559272214,0.2515381559272214
86,1674,67.0,16,F,PUBLICA,AGNESR,8.3,11.2,14.7,13.0,14.0,64.31211585501946,2.6878841449805435,2.6878841449805435
86,1674,67.0,16,F,PUBLICA,MARY,10.7,15.3,15.4,13.0,14.0,66.95153815592722,0.04846184407277576,0.04846184407277576
86,1674,67.9,16,F,PUBLICA,AGNESR,8.3,11.2,14.7,13.0,14.0,64.31211585501946,3.587884144980549,3.587884144980549
86,1674,67.9,16,F,PUBLICA,MARY,10.7,15.3,15.4,13.0,14.0,66.95153815592722,0.9484618440727814,0.9484618440727814
86,1674,68.4,16,F,PUBLICA,AGNESR,8.3,11.2,14.7,13.0,14.0,64.31211585501946,4.087884144980549,4.087884144980549
86,1674,68.4,16,F,PUBLICA,MARY,10.7,15.3,15.4,13.0,14.0,66.95153815592722,1.4484618440727814,1.4484618440727814
86,1674,68.9,16,F,PUBLICA,AGNESR,8.3,11.2,14.7,13.0,14.0,64.31211585501946,4.587884144980549,4.587884144980549
86,1674,68.9,16,F,PUBLICA,MARY,10.7,15.3,15.4,13.0,14.0,66.95153815592722,1.9484618440727814,1.9484618440727814
86,1674,69.5,16,F,PUBLICA,AGNESR,8.3,11.2,14.7,13.0,14.0,64.31211585501946,5.1878841449805435,5.1878841449805435
86,1674,69.5,16,F,PUBLICA,MARY,10.7,15.3,15.4,13.0,14.0,66.95153815592722,2.5484618440727758,2.5484618440727758
86,1674,70.8,16,F,PUBLICA,AGNESR,8.3,11.2,14.7,13.0,14.0,64.31211585501946,6.487884144980541,6.487884144980541
86,1674,70.8,16,F,PUBLICA,MARY,10.7,15.3,15.4,13.0,14.0,66.95153815592722,3.848461844072773,3.848461844072773
86,1674,71.6,16,F,PUBLICA,AGNESR,8.3,11.2,14.7,13.0,14.0,64.31211585501946,7.287884144980538,7.287884144980538
86,1674,71.6,16,F,PUBLICA,MARY,10.7,15.3,15.4,13.0,14.0,66.95153815592722,4.64846184407277,4.64846184407277
86,1674,73.2,16,F,PUBLICA,AGNESR,8.3,11.2,14.7,13.0,14.0,64.31211585501946,8.887884144980546,8.887884144980546
86,1674,73.2,16,F,PUBLICA,MARY,10.7,15.3,15.4,13.0,14.0,66.95153815592722,6.248461844072779,6.248461844072779
86,1674,73.3,16,F,PUBLICA,AGNESR,8.3,11.2,14.7,13.0,14.0,64.31211585501946,8.98788414498054,8.98788414498054
86,1674,73.3,16,F,PUBLICA,MARY,10.7,15.3,15.4,13.0,14.0,66.95153815592722,6.348461844072773,6.348461844072773
86,1674,74.4,16,F,PUBLICA,AGNESR,8.3,11.2,14.7,13.0,14.0,64.31211585501946,10.08788414498055,10.08788414498055
86,1674,74.4,16,F,PUBLICA,MARY,10.7,15.3,15.4,13.0,14.0,66.95153815592722,7.4484618440727814,7.4484618440727814
86,1674,75.7,16,F,PUBLICA,AGNESR,8.3,11.2,14.7,13.0,14.0,64.31211585501946,11.387884144980546,11.387884144980546
86,1674,75.7,16,F,PUBLICA,MARY,10.7,15.3,15.4,13.0,14.0,66.95153815592722,8.748461844072779,8.748461844072779
86,1674,77.3,16,F,PUBLICA,AGNESR,8.3,11.2,14.7,13.0,14.0,64.31211585501946,12.98788414498054,12.98788414498054
86,1674,77.3,16,F,PUBLICA,MARY,10.7,15.3,15.4,13.0,14.0,66.95153815592722,10.348461844072773,10.348461844072773
86,1675,38.5,12,M,FINALITZAT,MARY,12.0,16.0,15.7,14.0,13.0,69.6176363911583,-31.1176363911583,31.1176363911583
86,1675,39.0,12,M,FINALITZAT,MARY,12.0,16.0,15.7,14.0,13.0,69.6176363911583,-30.6176363911583,30.6176363911583
86,1675,43.2,12,M,FINALITZAT,MARY,12.0,16.0,15.7,14.0,13.0,69.6176363911583,-26.417636391158297,26.417636391158297
86,1675,44.8,12,M,FINALITZAT,MARY,12.0,16.0,15.7,14.0,13.0,69.6176363911583,-24.817636391158302,24.817636391158302
86,1675,52.0,12,M,FINALITZAT,MARY,12.0,16.0,15.7,14.0,13.0,69.6176363911583,-17.6176363911583,17.6176363911583
86,1675,52.5,12,M,FINALITZAT,MARY,12.0,16.0,15.7,14.0,13.0,69.6176363911583,-17.1176363911583,17.1176363911583
86,1675,54.0,12,M,FINALITZAT,MARY,12.0,16.0,15.7,14.0,13.0,69.6176363911583,-15.6176363911583,15.6176363911583
86,1675,55.5,12,M,FINALITZAT,MARY,12.0,16.0,15.7,14.0,13.0,69.6176363911583,-14.1176363911583,14.1176363911583
86,1675,55.8,12,M,FINALITZAT,MARY,12.0,16.0,15.7,14.0,13.0,69.6176363911583,-13.817636391158302,13.817636391158302
86,1675,57.2,12,M,FINALITZAT,MARY,12.0,16.0,15.7,14.0,13.0,69.6176363911583,-12.417636391158297,12.417636391158297
86,1675,65.0,12,M,FINALITZAT,MARY,12.0,16.0,15.7,14.0,13.0,69.6176363911583,-4.6176363911583,4.6176363911583
86,1675,65.7,12,M,FINALITZAT,MARY,12.0,16.0,15.7,14.0,13.0,69.6176363911583,-3.9176363911582968,3.9176363911582968
86,1675,65.8,12,M,FINALITZAT,MARY,12.0,16.0,15.7,14.0,13.0,69.6176363911583,-3.8176363911583024,3.8176363911583024
86,1675,66.6,12,M,FINALITZAT,MARY,12.0,16.0,15.7,14.0,13.0,69.6176363911583,-3.0176363911583053,3.0176363911583053
86,1675,68.7,12,M,FINALITZAT,MARY,12.0,16.0,15.7,14.0,13.0,69.6176363911583,-0.9176363911582968,0.9176363911582968
86,1675,69.2,12,M,FINALITZAT,MARY,12.0,16.0,15.7,14.0,13.0,69.6176363911583,-0.41763639115829676,0.41763639115829676
86,1675,70.7,12,M,FINALITZAT,MARY,12.0,16.0,15.7,14.0,13.0,69.6176363911583,1.0823636088417032,1.0823636088417032
86,1675,72.6,12,M,FINALITZAT,MARY,12.0,16.0,15.7,14.0,13.0,69.6176363911583,2.9823636088416947,2.9823636088416947
86,1690,44.6,11,M,FINALITZAT,MARY,15.5,14.0,17.1,13.8,13.0,71.17542596748649,-26.57542596748649,26.57542596748649
86,1690,53.4,11,M,FINALITZAT,MARY,15.5,14.0,17.1,13.8,13.0,71.17542596748649,-17.77542596748649,17.77542596748649
86,1690,54.2,11,M,FINALITZAT,MARY,15.5,14.0,17.1,13.8,13.0,71.17542596748649,-16.975425967486487,16.975425967486487
86,1690,55.1,11,M,FINALITZAT,MARY,15.5,14.0,17.1,13.8,13.0,71.17542596748649,-16.07542596748649,16.07542596748649
86,1690,58.8,11,M,FINALITZAT,MARY,15.5,14.0,17.1,13.8,13.0,71.17542596748649,-12.375425967486493,12.375425967486493
86,1690,59.6,11,M,FINALITZAT,MARY,15.5,14.0,17.1,13.8,13.0,71.17542596748649,-11.575425967486488,11.575425967486488
86,1690,60.1,11,M,FINALITZAT,MARY,15.5,14.0,17.1,13.8,13.0,71.17542596748649,-11.075425967486488,11.075425967486488
86,1690,61.0,11,M,FINALITZAT,MARY,15.5,14.0,17.1,13.8,13.0,71.17542596748649,-10.17542596748649,10.17542596748649
86,1690,61.6,11,M,FINALITZAT,MARY,15.5,14.0,17.1,13.8,13.0,71.17542596748649,-9.575425967486488,9.575425967486488
86,1690,62.0,11,M,FINALITZAT,MARY,15.5,14.0,17.1,13.8,13.0,71.17542596748649,-9.17542596748649,9.17542596748649
86,1690,62.7,11,M,FINALITZAT,MARY,15.5,14.0,17.1,13.8,13.0,71.17542596748649,-8.475425967486487,8.475425967486487
86,1690,63.2,11,M,FINALITZAT,MARY,15.5,14.0,17.1,13.8,13.0,71.17542596748649,-7.975425967486487,7.975425967486487
86,1690,64.6,11,M,FINALITZAT,MARY,15.5,14.0,17.1,13.8,13.0,71.17542596748649,-6.575425967486495,6.575425967486495
86,1690,65.1,11,M,FINALITZAT,MARY,15.5,14.0,17.1,13.8,13.0,71.17542596748649,-6.075425967486495,6.075425967486495
86,1690,66.6,11,M,FINALITZAT,MARY,15.5,14.0,17.1,13.8,13.0,71.17542596748649,-4.575425967486495,4.575425967486495
86,1690,68.1,11,M,FINALITZAT,MARY,15.5,14.0,17.1,13.8,13.0,71.17542596748649,-3.0754259674864954,3.0754259674864954
86,1690,68.9,11,M,FINALITZAT,MARY,15.5,14.0,17.1,13.8,13.0,71.17542596748649,-2.275425967486484,2.275425967486484
86,1690,73.4,11,M,FINALITZAT,MARY,15.5,14.0,17.1,13.8,13.0,71.17542596748649,2.224574032513516,2.224574032513516
86,1690,81.4,11,M,FINALITZAT,MARY,15.5,14.0,17.1,13.8,13.0,71.17542596748649,10.224574032513516,10.224574032513516
86,1699,58.8,19,F,PUBLICA,LAURI,8.8,7.5,14.7,14.5,15.0,66.13542560107086,-7.335425601070867,7.335425601070867
86,1699,60.5,19,F,PUBLICA,LAURI,8.8,7.5,14.7,14.5,15.0,66.13542560107086,-5.635425601070864,5.635425601070864
86,1699,61.0,19,F,PUBLICA,LAURI,8.8,7.5,14.7,14.5,15.0,66.13542560107086,-5.135425601070864,5.135425601070864
